"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-17","8.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.6",",,W","3.3",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-18","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","3.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-19","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","3.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-20","2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","4.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","5.0",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-22","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.9",",,W","6.1",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-23","29.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.7",",,W","2.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-24","30.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"3.3",",,W","1.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-25","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","2.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-26","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","6.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-27","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.1",",,W","2.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-28","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","1.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-29","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.1",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-30","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"2.8",",,W","-1.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-31","1.5",",,W,2400","25.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-3.2",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-01","0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"8.3",",,W","0.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-02","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","0.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-03","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"0.6",",,W","-3.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-04","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-5.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-05","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.1",",,W","-0.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-06","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","2.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-07","6.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.6",",,W","2.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-08","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","3.3",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-09","29.5",",,W,2400","239.0",",,W,2400","50.0",",,W,2400",,,"6.7",",,W","-7.1",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-10","0.0","T,,W,2400","0.0","T,,W,2400","200.0",",,W,2400",,,"0.0",",,W","-7.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-11","0.0",",,W,2400","0.0",",,W,2400","130.0",",,W,2400",,,"8.9",",,W","-1.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-12","11.7",",,W,2400","0.0","T,,W,2400","50.0",",,W,2400",,,"4.4",",,W","-1.0",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-13","0.5",",,W,2400","0.0",",,W,2400","50.0",",,W,2400",,,"3.9",",,W","-0.5",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-14","0.0",",,W,2400","0.0",",,W,2400","50.0",",,W,2400",,,"5.0",",,W","-2.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-15","0.0","T,,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"8.3",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-16","0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"1.7",",,W","-2.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-17","0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"5.0",",,W","-3.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-18","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-19","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-20","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.8",",,W","3.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","1.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-22","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","5.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-23","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","6.7",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-24","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","14.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-25","13.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","6.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-26","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.7",",,W","2.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-27","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-28","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-01","3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-02","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","1.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-03","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","-4.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-04","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"-1.0",",,W","-8.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-05","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"2.8",",,W","-9.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-06","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","-3.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-07","2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","5.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-08","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","8.3",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-10","7.9",",,W,2400","53.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","-4.9",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-11","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"-1.6",",,W","-8.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-12","0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"-1.6",",,W","-7.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-13","0.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"2.2",",,W","-6.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-14","50.0",",,W,2400","193.0",",,W,2400","100.0",",,W,2400",,,"0.0",",,W","-6.0",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-15","0.0",",,W,2400","0.0",",,W,2400","150.0",",,W,2400",,,"-3.2",",,W","-6.6",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-16","0.0",",,W,2400","0.0",",,W,2400","130.0",",,W,2400",,,"3.9",",,W","-4.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-17","0.0",",,W,2400","0.0",",,W,2400","100.0",",,W,2400",,,"8.3",",,W","-1.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-18","2.0",",,W,2400","0.0","T,,W,2400","80.0",",,W,2400",,,"3.9",",,W","1.1",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-19","0.0",",,W,2400","0.0",",,W,2400","80.0",",,W,2400",,,"8.3",",,W","1.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-20","0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"11.1",",,W","0.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-21","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","5.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-22","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","-4.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-23","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.6",",,W","-4.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-24","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","2.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-25","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","5.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-26","3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.6",",,W","2.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-27","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","2.8",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-28","18.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.8",",,W","5.0",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-29","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","5.6",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-30","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","3.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-31","38.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"6.1",",,W","2.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-01","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.9",",,W","2.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-02","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","4.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-03","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-04","30.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","7.2",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-05","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","7.2",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-06","18.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","4.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-07","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","4.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-08","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","4.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-10","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","11.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-11","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-12","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","14.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-13","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-14","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-15","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-16","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-17","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","14.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-18","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-19","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-20","4.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","10.0",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-21","7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","8.9",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-22","2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","9.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-23","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","7.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-24","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-25","23.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","9.4",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-26","8.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","11.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-27","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","13.9",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-28","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","14.4",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-29","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","17.8",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-04-30","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-01","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","9.4",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-02","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","16.7",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-03","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-04","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-05","76.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","10.6",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-06","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","11.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-07","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-08","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-09","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","8.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-10","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-11","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","10.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-05-12","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
